"t","x","y","z"
1.683097629E1,9.193731537E0,2.380050659E-2,3.424877930E0
1.684105229E1,9.185648346E0,3.936813354E-2,3.434607697E0
1.685112829E1,9.187594299E0,4.640350342E-2,3.469335480E0
1.686120912E1,9.185648346E0,6.376739502E-2,3.494632874E0
1.687128513E1,9.191635895E0,9.086105347E-2,3.496129761E0
1.688136113E1,9.157057800E0,8.232879639E-2,3.475173340E0
1.689143812E1,9.126670990E0,5.269042969E-2,3.463347931E0
1.690151412E1,9.141340485E0,2.859054565E-2,3.442541199E0
1.691159013E1,9.178163910E0,7.334747314E-3,3.439098358E0
1.692166712E1,9.186696167E0,-7.484436035E-3,3.442541199E0
1.693174312E1,9.180858307E0,-6.885681152E-3,3.457809448E0
1.694181913E1,9.185798035E0,4.640350342E-3,3.474125519E0
1.695189612E1,9.210047607E0,7.185058594E-3,3.463198242E0
1.696197212E1,9.214089203E0,2.155517578E-2,3.466641083E0
1.697204812E1,9.200168152E0,1.661544800E-2,3.488345947E0
1.698212513E1,9.194929047E0,-1.242416382E-2,3.493435364E0
1.699220112E1,9.186995544E0,-5.014572144E-2,3.484154663E0
1.700227813E1,9.172775116E0,-9.595046997E-2,3.474275208E0
1.701235413E1,9.157207489E0,-1.071771240E-1,3.470532990E0
1.702243013E1,9.168134766E0,-8.666976929E-2,3.461851044E0
1.703250712E1,9.209299164E0,-4.879852295E-2,3.467838593E0
1.704258313E1,9.213789825E0,-4.580474854E-2,3.470083923E0
1.705265913E1,9.191635895E0,-3.038681030E-2,3.468287659E0
1.706273612E1,9.155860291E0,-3.128494263E-2,3.436403961E0
1.707281212E1,9.110953674E0,-3.996688843E-2,3.443589020E0
1.708288813E1,9.097930756E0,-6.331832886E-2,3.457659760E0
1.709296512E1,9.136999512E0,-7.394622803E-2,3.464096375E0
1.710304112E1,9.162296906E0,-7.753875732E-2,3.467838593E0
1.711311713E1,9.168883209E0,-4.580474854E-2,3.469036102E0
1.712319412E1,9.163494415E0,-3.293151855E-2,3.485950928E0
1.713327012E1,9.163943481E0,-3.158432007E-2,3.488345947E0
1.714334612E1,9.165739746E0,-1.916015625E-2,3.477418671E0
1.715342313E1,9.168434143E0,-4.490661621E-3,3.464695129E0
1.716349912E1,9.166787567E0,2.784210205E-2,3.452570343E0
1.717357512E1,9.163045349E0,2.469863892E-2,3.467389526E0
1.718365213E1,9.166787567E0,3.861968994E-2,3.472928009E0
1.719372812E1,9.163195038E0,6.765930176E-2,3.471131744E0
1.720380412E1,9.135203247E0,1.064286804E-1,3.498674469E0
1.721388113E1,9.123228149E0,1.152603149E-1,3.508703613E0
1.722395713E1,9.121282196E0,8.681945801E-2,3.526516571E0
1.723403412E1,9.113199005E0,7.304809570E-2,3.532204742E0
1.724411013E1,9.100625153E0,5.254074097E-2,3.531156921E0
1.725418613E1,9.109307098E0,4.805007935E-2,3.532953186E0
1.726426312E1,9.130862274E0,5.298980713E-2,3.535048828E0
1.727433912E1,9.146878967E0,8.053253174E-2,3.551364899E0
1.728441513E1,9.147328033E0,1.046324158E-1,3.536845093E0
1.729449212E1,9.135203247E0,1.225950623E-1,3.521427155E0
1.730456812E1,9.129215698E0,1.014889526E-1,3.538042603E0
1.731464412E1,9.147178345E0,6.346801758E-2,3.531456299E0
1.732472113E1,9.177265778E0,6.526428223E-2,3.489842834E0
1.733479712E1,9.180259552E0,6.870712280E-2,3.457061005E0
1.734487312E1,9.142987061E0,6.900650024E-2,3.498824158E0
1.735495013E1,9.123377838E0,9.310638428E-2,3.531905365E0
1.736502612E1,9.132957916E0,8.996292114E-2,3.538791046E0
1.737510212E1,9.138496399E0,7.619155884E-2,3.548820190E0
1.738517913E1,9.133556671E0,6.780899048E-2,3.548371124E0
1.739525513E1,9.108708344E0,4.056564331E-2,3.561543732E0
1.740533112E1,9.085057526E0,1.437011719E-2,3.614533539E0
1.741540813E1,9.123527527E0,7.409591675E-2,3.606450348E0
1.742548413E1,9.180708618E0,1.381626892E-1,3.553460541E0
1.743556112E1,9.183552704E0,1.454974365E-1,3.502716064E0
1.744563712E1,9.160949707E0,1.055305481E-1,3.448977814E0
1.745571313E1,9.136849823E0,3.173400879E-2,3.446433105E0
1.746579012E1,9.134454803E0,-2.155517578E-2,3.465892639E0
1.747586612E1,9.135951691E0,-3.921844482E-2,3.480711823E0
1.748594213E1,9.138795776E0,-5.703140259E-2,3.494333496E0
1.749601912E1,9.161398773E0,-5.748046875E-2,3.507655792E0
1.750609512E1,9.178163910E0,-2.963836670E-2,3.490740967E0
1.751617112E1,9.190588074E0,-8.532257080E-3,3.455863495E0
1.752624813E1,9.185049591E0,2.529739380E-2,3.440445557E0
1.753632412E1,9.158105621E0,3.592529297E-2,3.429368591E0
1.754640012E1,9.150321808E0,1.691482544E-2,3.449277191E0
1.755647713E1,9.171278229E0,1.182540894E-2,3.454516296E0
1.756655313E1,9.202712860E0,1.137634277E-2,3.450025635E0
1.757662912E1,9.219328308E0,2.679428101E-2,3.451223145E0
1.758670613E1,9.224717102E0,4.670288086E-2,3.458408203E0
1.759678213E1,9.188492432E0,5.119354248E-2,3.462749176E0
1.760685912E1,9.152118073E0,6.182144165E-2,3.449127502E0
1.761693512E1,9.150471497E0,6.706054688E-2,3.448828125E0
1.762701113E1,9.173673248E0,6.735992432E-2,3.463796997E0
1.763708812E1,9.206455078E0,4.475692749E-2,3.446133728E0
1.764716412E1,9.206006012E0,2.769241333E-2,3.404370575E0
1.765724013E1,9.201814728E0,2.275268555E-2,3.395538940E0
1.766731712E1,9.203461304E0,5.837860107E-2,3.403622131E0
1.767739312E1,9.200766907E0,8.891510010E-2,3.420986023E0
1.768746912E1,9.195078735E0,8.187973022E-2,3.440146179E0
1.769754613E1,9.182055817E0,6.032455444E-2,3.397185516E0
1.770762212E1,9.169182587E0,4.191284180E-2,3.370989990E0
1.771769812E1,9.171727295E0,1.347198486E-2,3.386856995E0
1.772777513E1,9.167386322E0,-4.490661621E-4,3.425776062E0
1.773785112E1,9.157207489E0,1.646575928E-3,3.466790771E0
1.774792712E1,9.153016205E0,-2.993774414E-3,3.486699371E0
1.775800413E1,9.144034882E0,2.290237427E-2,3.484154663E0
1.776808013E1,9.148226166E0,4.984634399E-2,3.481759644E0
1.777815612E1,9.149872742E0,6.930587769E-2,3.487747192E0
1.778823313E1,9.150621185E0,6.556365967E-2,3.485950928E0
1.779830913E1,9.162446594E0,6.601272583E-2,3.483256531E0
1.780838612E1,9.174571381E0,3.802093506E-2,3.484603729E0
1.781846212E1,9.178014221E0,3.143463135E-2,3.506458282E0
1.782853813E1,9.189989319E0,4.954696655E-2,3.513793030E0
1.783861512E1,9.174721069E0,4.760101318E-2,3.501817932E0
1.784869112E1,9.151669006E0,4.894821167E-2,3.496129761E0
1.785876662E1,9.136251068E0,5.418731689E-2,3.470982056E0
1.786884363E1,9.127269745E0,6.840774536E-2,3.471730499E0
1.787891962E1,9.133706360E0,5.388793945E-2,3.459306335E0
1.788899562E1,9.144483948E0,3.622467041E-2,3.453019409E0
1.789907263E1,9.153614960E0,3.367996216E-2,3.438649292E0
1.790914863E1,9.161698151E0,2.005828857E-2,3.449277191E0
1.791922462E1,9.165590057E0,2.544708252E-2,3.466491394E0
1.792930163E1,9.172026672E0,1.092727661E-2,3.466940460E0
1.793937763E1,9.172924805E0,-8.232879639E-3,3.466940460E0
1.794945362E1,9.169931030E0,8.981323242E-4,3.454965363E0
1.795953062E1,9.187444611E0,1.377136230E-2,3.439248047E0
1.796960663E1,9.195527802E0,2.589614868E-2,3.442990265E0
1.797968362E1,9.178463287E0,3.772155762E-2,3.453169098E0
1.798975962E1,9.160949707E0,2.933898926E-2,3.474424896E0
1.799983562E1,9.150172119E0,3.353027344E-2,3.466491394E0
1.800991262E1,9.156459045E0,2.469863892E-2,3.479065247E0
1.801998862E1,9.174571381E0,4.430786133E-2,3.494782562E0
1.803006462E1,9.213939514E0,6.032455444E-2,3.487896881E0
1.804014163E1,9.213490448E0,4.939727783E-2,3.488645325E0
1.805021762E1,9.181157684E0,4.805007935E-2,3.457360382E0
1.806029362E1,9.151219940E0,3.742218018E-2,3.434308319E0
1.807037063E1,9.135053558E0,3.008743286E-2,3.419189758E0
1.808044663E1,9.160949707E0,-6.436614990E-3,3.402723999E0
1.809052262E1,9.188342743E0,-2.963836670E-2,3.394790497E0
1.810059963E1,9.188791809E0,-4.026626587E-2,3.381767578E0
1.811067563E1,9.163494415E0,-4.730163574E-2,3.406466217E0
1.812075162E1,9.167236633E0,-3.113525391E-2,3.422782288E0
1.813082862E1,9.195976868E0,-2.814147949E-2,3.417094116E0
1.814090463E1,9.198222198E0,-2.754272461E-2,3.398682404E0
1.815098162E1,9.200168152E0,-2.963836670E-2,3.390299835E0
1.816105762E1,9.172176361E0,-5.209167480E-2,3.442541199E0
1.817113363E1,9.159901886E0,-5.508544922E-2,3.497626648E0
1.818121062E1,9.186995544E0,-2.245330811E-3,3.514391785E0
1.819128662E1,9.192683716E0,6.541397095E-2,3.464395752E0
1.820136262E1,9.173373871E0,9.610015869E-2,3.424279175E0
1.821143963E1,9.143436127E0,7.679031372E-2,3.418740692E0
1.822151562E1,9.138197021E0,3.682342529E-2,3.437302094E0
1.823159162E1,9.051976318E0,6.436614990E-2,3.114124146E0
1.824166863E1,8.600365448E0,8.322692871E-2,2.403851166E0
1.825174462E1,8.576864319E0,-1.338217163E-1,3.434757385E0
1.826182062E1,9.011260986E0,-2.878514099E-1,3.711382141E0
1.827189763E1,9.765991516E0,-1.178050232E-1,3.790268097E0
1.828197363E1,1.022059616E1,6.167175293E-2,3.790268097E0
1.829204962E1,9.826316071E0,-7.903564453E-2,3.722010040E0
1.830212662E1,9.266779633E0,-1.095721436E-1,3.701053619E0
1.831220263E1,9.039552155E0,-1.622625732E-1,3.467539215E0
1.832227962E1,8.902437286E0,-3.474275208E-1,3.204685822E0
1.833235562E1,8.936416626E0,-2.767744446E-1,3.302432556E0
