"t","x","y","z"
1.544547825E1,8.730012923E-3,8.315588348E-3,7.459299639E-3
1.545555425E1,1.157899480E-2,9.393909015E-3,8.027149364E-3
1.546563125E1,1.380140241E-2,9.578732774E-3,6.945107132E-3
1.547570725E1,1.066967659E-2,1.196351834E-2,5.039868876E-3
1.548578325E1,1.050882135E-2,8.288621902E-3,3.901899792E-3
1.549586025E1,6.148526445E-3,6.700981874E-3,-1.736912411E-3
1.550593625E1,-2.320325235E-3,4.701480735E-3,-6.816891953E-3
1.551601325E1,-8.454810828E-3,2.411003923E-3,-6.355189253E-3
1.552608925E1,-1.182291098E-2,4.961513449E-3,-7.403142750E-3
1.553616525E1,-1.634459943E-2,8.974263445E-3,-7.940148935E-3
1.554624225E1,-1.795474626E-2,1.253144722E-2,-4.503073171E-3
1.555631825E1,-1.885635778E-2,1.291599404E-2,-5.729853176E-3
1.556639425E1,-2.065825090E-2,9.212335572E-3,-3.966574557E-3
1.557647125E1,-2.358719707E-2,2.214613603E-3,-7.883580402E-4
1.558654725E1,-2.149608359E-2,-5.849970505E-3,1.380520407E-3
1.559662325E1,-2.227985673E-2,-1.145935338E-2,2.784170676E-3
1.560670025E1,-1.873039454E-2,-1.046759263E-2,3.184976522E-3
1.561677625E1,-1.966813393E-2,-9.547852911E-3,1.149015035E-3
1.562685225E1,-1.955095492E-2,-1.243418641E-2,-1.606557984E-3
1.563692925E1,-1.499408856E-2,-1.313618850E-2,-2.596923616E-3
1.564700525E1,-1.378714293E-2,-1.446883474E-2,-3.547672182E-3
1.565708125E1,-1.330068894E-2,-1.097780466E-2,-1.946755918E-3
1.566715825E1,-1.155898161E-2,-8.870178834E-3,3.190618008E-4
1.567723425E1,-1.135133300E-2,-6.394198164E-3,-1.092148013E-4
1.568731025E1,-6.083333865E-3,-7.745752577E-3,-2.530254424E-4
1.569738725E1,-3.586391918E-3,-1.008572057E-2,1.006942708E-3
1.570746325E1,-2.645497210E-3,-1.274621859E-2,1.136105973E-3
1.571753925E1,-3.379464615E-3,-1.018905174E-2,4.800349008E-3
1.572761625E1,-4.859116860E-3,-7.581284735E-3,2.785668243E-3
1.573769225E1,-5.739618558E-3,-5.661699921E-3,2.216891386E-3
1.574776825E1,-9.498137981E-3,-4.236375913E-3,3.436086699E-3
1.575784525E1,-6.866790354E-3,-6.884403992E-3,3.062687814E-3
1.576792125E1,-7.948033512E-3,-1.634741388E-2,1.163321082E-3
1.577799725E1,-5.061996169E-3,-1.573929191E-2,3.408403136E-3
1.578807425E1,-4.104856402E-3,-1.321647875E-2,3.488563932E-3
1.579815025E1,-5.226610228E-3,-1.206001267E-2,4.473705310E-3
1.580822625E1,-3.266599961E-4,-9.070347995E-3,7.255376782E-3
1.581830325E1,-3.255527932E-3,-8.069039322E-3,5.713712424E-3
1.582837925E1,1.621069387E-4,-5.335303955E-3,3.684383817E-3
1.583845525E1,6.976566277E-3,-3.509551752E-3,1.710769720E-4
1.584853225E1,7.700147107E-3,-1.195264747E-3,-9.546410292E-4
1.585860829E1,1.047843043E-2,5.222646985E-3,5.572736263E-4
1.586868529E1,1.037030667E-2,1.288695820E-2,2.747723367E-3
1.587876129E1,1.381665096E-2,1.953069121E-2,3.129266202E-3
1.588883729E1,1.526913792E-2,1.683530584E-2,8.919510990E-3
1.589891429E1,1.580977440E-2,1.593619213E-2,6.105986424E-3
1.590899029E1,1.425049175E-2,1.356171723E-2,5.777352490E-3
1.591906629E1,1.253498718E-2,1.770889945E-2,4.422510508E-3
1.592914329E1,1.083029620E-2,2.018297650E-2,3.130877856E-3
1.593921929E1,1.368025038E-2,2.044327557E-2,4.226944409E-3
1.594929529E1,1.730747521E-2,1.516009495E-2,5.438948981E-3
1.595937229E1,1.796782017E-2,1.093307976E-2,5.725214723E-3
1.596944829E1,2.169571072E-2,1.448467094E-2,6.938018370E-3
1.597952429E1,1.962307096E-2,1.561508235E-2,7.230055518E-3
1.598960129E1,1.716896705E-2,1.104456559E-2,1.131800748E-2
1.599967729E1,1.498446148E-2,9.410618804E-3,1.021152455E-2
1.600975329E1,1.086614933E-2,7.866517641E-3,9.883689694E-3
1.601983029E1,8.761653677E-3,1.219309680E-2,6.761197466E-3
1.602990629E1,7.001569960E-3,1.597212255E-2,7.752692793E-3
1.603998229E1,5.476071965E-3,1.520315651E-2,5.279882345E-3
1.605005929E1,4.723196384E-3,1.428676303E-2,4.602107685E-3
1.606013529E1,5.397515371E-3,1.202011388E-2,2.712963615E-3
1.607021129E1,-9.453352541E-4,1.117163058E-2,2.300972585E-3
1.608028829E1,-5.356229376E-3,6.551449187E-3,-6.568352692E-4
1.609036429E1,-4.324520472E-3,8.084896952E-3,-1.223822124E-3
1.610044029E1,-4.900431260E-3,7.958411239E-3,-1.585351303E-3
1.611051729E1,-6.151051726E-3,8.953101933E-3,-1.765381079E-3
1.612059329E1,-6.406147033E-3,1.185952500E-2,-3.315101378E-3
1.613067029E1,-5.009851884E-3,1.207550801E-2,-4.493017681E-3
1.614074629E1,-9.939745069E-4,1.613992453E-2,-4.558908287E-3
1.615082229E1,-1.952712657E-3,1.512099802E-2,-7.983999327E-3
1.616089929E1,-2.646462759E-3,1.275634766E-2,-2.155928407E-3
1.617097529E1,-2.879755804E-3,1.637771353E-2,-3.077115864E-3
1.618105129E1,-5.156758241E-3,2.197088487E-2,-5.075019319E-3
1.619112829E1,-1.463220455E-3,2.219405770E-2,-7.039100863E-3
1.620120429E1,-2.117876895E-3,2.158440650E-2,-9.286896326E-3
1.621128029E1,-2.180727432E-3,1.801870018E-2,-6.888719741E-3
1.622135729E1,-1.377899898E-3,1.578050479E-2,-6.282864138E-3
1.623143329E1,-7.258159574E-3,1.872942224E-2,-7.617640309E-3
1.624150929E1,-6.817271002E-3,2.071053348E-2,-8.662526496E-3
1.625158629E1,-1.166582294E-2,2.109722421E-2,-1.358990651E-2
1.626166229E1,-1.604379341E-2,2.418995276E-2,-1.222050935E-2
1.627173829E1,-1.369515061E-2,2.135794796E-2,-1.412014198E-2
1.628181529E1,-1.368782856E-2,1.779358834E-2,-1.374397613E-2
1.629189129E1,-1.147420984E-2,1.540633012E-2,-1.195699535E-2
1.630196729E1,-1.170745119E-2,1.650866680E-2,-1.090868749E-2
1.631204429E1,-1.171011385E-2,1.839977689E-2,-1.111694612E-2
1.632212029E1,-1.124687865E-2,1.872079261E-2,-8.153643459E-3
1.633219629E1,-1.196167059E-2,2.259915508E-2,-8.705183864E-3
1.634227329E1,-1.073296182E-2,2.622479200E-2,-9.248232469E-3
1.635234929E1,-1.367495582E-2,2.816916630E-2,-1.013399940E-2
1.636242529E1,-1.217051037E-2,2.401826903E-2,-7.070613559E-3
1.637250229E1,-1.026155706E-2,2.179159969E-2,-8.967849426E-3
1.638257829E1,-1.354207098E-2,2.028144524E-2,-8.701763116E-3
1.639265429E1,-1.533411257E-2,1.678631268E-2,-1.173723489E-2
1.640273129E1,-1.780726947E-2,1.545424480E-2,-1.057633758E-2
1.641280729E1,-1.857559010E-2,1.001953240E-2,-9.452483617E-3
1.642288429E1,-1.785141602E-2,8.106634952E-3,-7.917256095E-3
1.643296029E1,-2.020192333E-2,6.571589038E-3,-7.816588506E-3
1.644303629E1,-1.324126497E-2,6.626604125E-3,-5.183055531E-3
1.645311329E1,-1.603119075E-2,5.785045214E-3,-1.755567268E-3
1.646318929E1,-1.472164690E-2,4.481154494E-3,9.658532217E-4
1.647326529E1,-1.673659496E-2,4.922718508E-4,-5.963570438E-4
1.648334229E1,-1.624798775E-2,-4.448888823E-3,-4.275632091E-4
1.649341829E1,-1.490468998E-2,-2.763107885E-3,-1.406275202E-3
1.650349429E1,-1.116037369E-2,-3.989928868E-3,7.358239964E-5
1.651357129E1,-1.138887368E-2,-1.208523405E-3,3.040876240E-3
1.652364729E1,-8.836243302E-3,4.151386674E-3,3.278592601E-3
1.653372329E1,-6.534473505E-3,4.575361963E-3,3.810958937E-3
1.654380029E1,-3.866492538E-3,5.245320033E-3,1.758411992E-3
1.655387629E1,-2.901895670E-3,9.246074478E-4,9.815678932E-4
1.656395229E1,-4.290661775E-3,-3.443012945E-3,-7.729753852E-4
1.657402929E1,1.034062821E-3,1.815492869E-4,4.243354779E-3
1.658410529E1,3.495819867E-3,3.244191874E-3,6.875420921E-3
1.659418129E1,-2.421927638E-4,7.783549838E-3,4.634104669E-3
1.660425829E1,4.446470644E-3,4.786557518E-3,4.500514828E-3
1.661433429E1,-5.650664680E-4,-1.399166416E-3,7.050491869E-3
1.662441029E1,-1.886548242E-3,-3.390321741E-3,7.521745749E-3
1.663448729E1,1.310576685E-3,-2.160207601E-3,6.602422334E-3
1.664456329E1,1.625728793E-3,-1.726774615E-3,6.760513410E-3
1.665464029E1,4.596218932E-3,-3.110020654E-3,4.664605483E-3
1.666471629E1,4.398643970E-3,-6.120846141E-3,6.649422459E-3
1.667479229E1,5.291069858E-3,-8.316090330E-3,7.766884752E-3
1.668486929E1,3.954929765E-3,-7.571880706E-3,6.100848317E-3
1.669494529E1,2.862500492E-3,-9.775379673E-3,8.580517955E-3
1.670502129E1,1.116750296E-3,-7.312038913E-3,9.758356959E-3
1.671509829E1,1.411562320E-3,-5.212935619E-3,9.082978591E-3
1.672517429E1,3.807829227E-3,-3.175966442E-3,8.444275707E-3
1.673525029E1,1.600867603E-3,-2.518039037E-5,8.578232490E-3
1.674532729E1,1.087735407E-3,3.993847407E-3,5.769844167E-3
1.675540329E1,1.596132759E-3,1.673700986E-3,4.427345470E-3
1.676547929E1,-3.630202264E-5,-3.422326175E-3,1.216422766E-3
1.677555629E1,3.032512031E-4,-5.126216449E-3,-6.605731323E-4
1.678563229E1,3.402038943E-3,-6.190940738E-3,5.377942696E-3
1.679570829E1,-1.051565632E-3,-4.059080034E-3,6.838953122E-3
1.680578529E1,3.568781540E-5,-1.099052723E-3,1.924075186E-3
1.681586129E1,4.897554871E-3,2.817924367E-3,3.533157520E-3
1.682593729E1,5.816854537E-4,3.680605674E-3,3.059725743E-3
1.683601429E1,3.046440426E-3,4.227086436E-3,1.025603153E-3
1.684609029E1,5.139503628E-5,6.866731681E-3,5.561821163E-4
1.685617012E1,-3.429889213E-3,7.971943356E-3,2.674958669E-4
1.686624712E1,-2.252567792E-3,1.107639447E-2,6.479527801E-4
1.687632313E1,3.157849424E-4,5.946081132E-3,1.593374647E-3
1.688639913E1,-1.141975401E-3,5.368199199E-3,1.305051614E-3
1.689647612E1,-1.476201927E-3,-3.764046123E-3,8.501834236E-4
1.690655213E1,-9.524878114E-4,2.256210719E-4,3.853835166E-3
1.691662912E1,2.245169599E-3,-1.428468269E-3,4.779816605E-3
1.692670512E1,6.520686205E-3,-1.448747818E-3,6.466702558E-3
1.693678112E1,1.791445073E-3,-3.629077924E-3,8.322393522E-3
1.694685813E1,2.984691411E-3,-2.388386987E-3,6.148441229E-3
1.695693412E1,8.229787461E-3,2.229800681E-3,6.699183490E-3
1.696701012E1,7.452176418E-3,2.165170736E-5,4.031990189E-3
1.697708713E1,1.337531209E-2,-1.815929427E-3,3.329447936E-3
1.698716312E1,1.988584176E-2,4.604844842E-3,3.262162209E-3
1.699723912E1,2.509551868E-2,6.110329647E-3,5.639033392E-3
1.700731613E1,2.429969981E-2,1.527957059E-2,7.705187425E-3
1.701739213E1,2.410182729E-2,1.850466058E-2,1.166424248E-2
1.702746812E1,2.517674491E-2,2.710293420E-2,1.312864944E-2
1.703754513E1,2.630406059E-2,3.194695711E-2,9.712614119E-3
1.704762113E1,2.855228260E-2,3.611036763E-2,1.256979536E-2
1.705769713E1,2.901727334E-2,3.438597172E-2,8.117788471E-3
1.706777412E1,2.950306423E-2,2.925657108E-2,7.853308693E-3
1.707785013E1,3.005567007E-2,2.276271954E-2,3.397308290E-3
1.708792613E1,3.208115697E-2,2.064649574E-2,9.373333305E-4
1.709800312E1,4.011378437E-2,2.268594317E-2,4.765626974E-3
1.710807912E1,3.901322931E-2,2.336802334E-2,8.346632123E-3
1.711815613E1,4.344179854E-2,1.995731331E-2,1.117384434E-2
1.712823212E1,4.375594109E-2,1.473634783E-2,9.697649628E-3
1.713830812E1,4.297270626E-2,1.476537623E-2,8.985786699E-3
1.714838513E1,3.944898769E-2,1.941881515E-2,1.136366278E-2
1.715846112E1,3.552295640E-2,1.729387976E-2,1.039294153E-2
1.716853712E1,3.190555423E-2,1.111360267E-2,8.834229782E-3
1.717861413E1,3.289917856E-2,1.057378016E-2,8.695744909E-3
1.718869013E1,3.525319695E-2,4.819038790E-3,1.108201500E-2
1.719876612E1,2.602241375E-2,3.171340795E-3,1.255261246E-2
1.720884313E1,1.715598814E-2,1.380716800E-3,1.240132749E-2
1.721891913E1,1.321450993E-2,-9.937576251E-4,1.175950654E-2
1.722899512E1,7.262208499E-3,-4.092331044E-3,5.615455098E-3
1.723907212E1,4.563627765E-3,-4.543204326E-3,3.939261660E-3
1.724914813E1,-2.664241940E-3,-5.746177863E-3,6.357808597E-4
1.725922413E1,-4.609414842E-3,-4.430842586E-3,-1.481965184E-3
1.726930112E1,-7.744937204E-3,-2.648487221E-3,-5.025241524E-3
1.727937712E1,-9.483715519E-3,1.976329368E-4,-6.604762282E-3
1.728945313E1,-9.823781438E-3,7.746496121E-4,-1.027207728E-2
1.729953012E1,-1.667822525E-2,-3.053111956E-3,-9.312806651E-3
1.730960612E1,-1.806759834E-2,-1.324424637E-3,-1.167557295E-2
1.731968313E1,-2.139894664E-2,5.357712973E-3,-1.477416046E-2
1.732975912E1,-1.903600618E-2,1.215547044E-2,-1.143992320E-2
1.733983512E1,-2.122166008E-2,1.254029758E-2,-1.724987663E-2
1.734991213E1,-2.145477384E-2,4.796721973E-3,-1.899723709E-2
1.735998813E1,-2.162521705E-2,2.172442619E-3,-2.044546232E-2
1.737006412E1,-2.220139094E-2,2.248890232E-3,-2.008767053E-2
1.738014113E1,-2.524165623E-2,4.014566541E-3,-2.264244109E-2
1.739021713E1,-2.673562244E-2,1.446738723E-3,-2.076764032E-2
1.740029312E1,-3.179349750E-2,-6.119035184E-3,-1.657263003E-2
1.741037012E1,-2.996810153E-2,-8.140915073E-3,-1.708561927E-2
1.742044613E1,-2.910736948E-2,-5.688143428E-3,-1.478251722E-2
1.743052213E1,-2.773024887E-2,-9.222158231E-3,-1.071240753E-2
1.744059912E1,-3.075959161E-2,-1.056012977E-2,-1.123172417E-2
1.745067513E1,-2.671345323E-2,-1.387336850E-2,-1.236916054E-2
1.746075113E1,-2.497654036E-2,-1.337695587E-2,-1.234093122E-2
1.747082812E1,-1.949881576E-2,-1.117746625E-2,-9.380689822E-3
1.748090412E1,-1.772035658E-2,-1.101021934E-2,-1.024488546E-2
1.749098013E1,-1.342699118E-2,-1.226197276E-2,-5.164056551E-3
1.750105712E1,-1.045943052E-2,-9.546880610E-3,-1.077968627E-3
1.751113312E1,-5.401021801E-3,-1.087979227E-2,-2.976802411E-3
1.752121013E1,-5.194626749E-3,-1.101454813E-2,-1.527776476E-3
1.753128612E1,-1.399471657E-3,-1.349322870E-2,8.615981787E-4
1.754136212E1,2.831492107E-3,-1.335714106E-2,8.197864518E-4
1.755143913E1,1.368216705E-3,-7.101094816E-3,2.153891604E-3
1.756151513E1,1.946655568E-3,-7.597507909E-3,7.541466039E-3
1.757159112E1,3.810872324E-3,-4.090686329E-3,3.788816743E-3
1.758166812E1,3.539496101E-3,-3.376692999E-3,4.260729067E-3
1.759174413E1,6.001701113E-3,-8.024336770E-3,3.773374483E-3
1.760182013E1,5.524995271E-3,-7.074387278E-3,6.254641339E-3
1.761189712E1,2.109673340E-3,-9.605653584E-3,7.148880512E-3
1.762197313E1,-2.610725351E-4,-1.297907904E-2,1.123443525E-2
1.763204913E1,4.975368734E-3,-6.345693022E-3,1.345058903E-2
1.764212612E1,1.579838339E-3,-6.192294881E-3,1.498803124E-2
1.765220212E1,4.431568086E-3,-8.032067679E-3,1.641134173E-2
1.766227813E1,5.318666808E-3,-7.117537782E-3,1.669337042E-2
1.767235512E1,2.924035769E-3,-8.938675746E-3,1.533041336E-2
1.768243112E1,8.730258793E-3,-6.321054883E-3,1.745162159E-2
1.769250713E1,9.788400494E-3,-3.981208894E-3,1.931630448E-2
1.770258412E1,7.532437332E-3,-1.207695249E-2,1.769417152E-2
1.771266012E1,8.199441247E-3,-1.533963718E-2,1.581049524E-2
1.772273713E1,1.043010410E-2,-1.544216927E-2,1.263254508E-2
1.773281313E1,1.143443212E-2,-1.585836895E-2,1.424890384E-2
1.774288912E1,1.554875076E-2,-1.405167859E-2,1.853872463E-2
1.775296613E1,2.013175189E-2,-9.576381184E-3,1.979310997E-2
1.776304213E1,2.047396824E-2,-1.683216356E-2,2.007114515E-2
1.777311813E1,2.497574314E-2,-1.492225844E-2,2.025679499E-2
1.778319512E1,2.351526543E-2,-1.688101515E-2,2.089967951E-2
1.779327113E1,1.841275021E-2,-1.669342071E-2,2.096723393E-2
1.780334713E1,1.493226457E-2,-1.451868284E-2,1.996055990E-2
1.781342412E1,1.658397168E-2,-1.036791131E-2,1.706900448E-2
1.782350012E1,1.755336300E-2,-4.118803423E-3,1.651959307E-2
1.783357613E1,1.507191360E-2,-2.614482073E-3,1.481070369E-2
1.784365312E1,1.477630250E-2,-2.735655755E-3,1.330734789E-2
1.785372912E1,1.368307229E-2,-3.120985813E-3,1.381919906E-2
1.786380462E1,1.425352227E-2,-3.173450008E-3,1.475503296E-2
1.787388163E1,1.539357752E-2,-9.224530309E-3,1.370727830E-2
1.788395762E1,1.328168996E-2,-8.568061516E-3,1.384736039E-2
1.789403463E1,1.903547905E-2,-1.348035503E-2,1.500392426E-2
1.790411063E1,2.065761015E-2,-1.093570516E-2,1.424252708E-2
1.791418662E1,2.343195863E-2,-1.219512802E-2,1.602618396E-2
1.792426362E1,2.464982122E-2,-9.371910244E-3,1.499847043E-2
1.793433963E1,2.085135318E-2,-9.200906381E-3,1.499606390E-2
1.794441563E1,2.058583684E-2,-1.067017298E-2,1.518648025E-2
1.795449262E1,2.338402160E-2,-1.070349105E-2,1.539794449E-2
1.796456863E1,2.133471891E-2,-8.919172920E-3,1.298911404E-2
1.797464463E1,1.848530024E-2,-4.455290269E-3,1.143258996E-2
1.798472162E1,1.738435030E-2,-6.950938608E-3,1.020513847E-2
1.799479762E1,1.390208490E-2,-5.299847107E-3,8.470138535E-3
1.800487363E1,1.383923367E-2,-1.671822858E-3,7.497286424E-3
1.801495062E1,6.700183731E-3,-1.735836617E-3,7.827045396E-3
1.802502662E1,3.693474922E-3,1.528666238E-3,5.913297646E-3
1.803510262E1,4.658051766E-3,5.491008051E-3,8.561953902E-3
1.804517963E1,2.350955736E-3,3.074455308E-3,8.032517508E-3
1.805525562E1,-2.603319706E-3,1.496503130E-3,6.262590177E-3
1.806533263E1,1.494219992E-3,-7.496193051E-3,4.750980064E-3
1.807540863E1,1.313189045E-3,-7.642911281E-3,3.482708242E-3
1.808548462E1,2.985387575E-3,-9.688751772E-3,5.917103495E-3
1.809556162E1,8.620852605E-3,-3.704415867E-3,6.996662356E-3
1.810563763E1,7.226687856E-3,-2.443675417E-3,1.200154051E-2
1.811571363E1,8.750082925E-3,-5.279416684E-3,9.551901370E-3
1.812579062E1,1.268596947E-2,-6.458397955E-3,8.740436286E-3
1.813586663E1,1.161263045E-2,-7.786448114E-3,6.261515431E-3
1.814594263E1,1.226244215E-2,-1.252116170E-3,3.463597968E-3
1.815601962E1,6.970092654E-3,-2.958479105E-3,1.693647355E-3
1.816609562E1,5.673666485E-3,-5.966253113E-3,4.254500382E-4
1.817617163E1,5.522764288E-3,-3.769807750E-3,-1.145650167E-3
1.818624862E1,4.369082861E-3,2.263583709E-3,1.632026862E-3
1.819632462E1,3.300689626E-3,-2.427818254E-3,2.743025310E-3
1.820640063E1,-3.105810378E-3,-6.442000624E-3,4.109492525E-3
1.821647762E1,-1.207681838E-2,-1.032404508E-2,-2.077007666E-3
1.822655362E1,-1.044853106E-1,1.371684298E-2,2.313007787E-2
1.823663063E1,-4.780130386E-1,-1.032760665E-1,9.634429961E-2
1.824670663E1,-5.688707829E-1,-3.761256933E-1,1.035319045E-1
1.825678262E1,-3.701566756E-1,-4.102177918E-1,5.275804922E-2
1.826685963E1,-4.925031960E-2,-1.751890481E-1,-1.512326486E-2
1.827693563E1,1.068152636E-1,7.049122453E-2,-2.408155426E-2
1.828701163E1,1.033358425E-1,1.496928483E-1,-3.131070733E-2
1.829708862E1,1.338461041E-1,1.232819483E-1,-4.244180396E-2
1.830716463E1,1.561237127E-1,8.708798885E-2,-3.857915476E-2
1.831724063E1,9.037540108E-2,3.493126854E-2,-1.132565551E-2
1.832731762E1,6.936945021E-2,-1.768959500E-2,1.254051458E-3
